mean [tax_paid] of consumers,mean [tax_collected] of consumers,mean [asked_someone_to_broker] of consumers,mean [brokered_for_someone] of consumers,mean [brokered_for_new_user] of consumers,mean [pinched] of consumers,mean [selling_price] of dealers,count dealers,count consumers
1243.1145833333333,1241.3645833333333,157.05208333333334,64.01041666666667,64.07291666666667,8.922656483977239,139.125,8,96
0.0,1012.0824742268042,148.1443298969072,51.72164948453607,51.340206185567006,8.161955437312939,124.0,10,97
0.0,974.0970873786407,143.93203883495147,49.825242718446596,49.757281553398066,8.199470432480142,118.8,10,103
0.0,998.48,148.32,50.95,50.95,7.569977255496592,131.9,10,100
1217.060606060606,1217.5353535353536,151.35353535353536,62.16161616161615,62.14141414141414,7.826214393707505,155.57142857142858,7,99
0.0,1004.5773195876288,148.6082474226804,51.71134020618557,52.30927835051546,7.600749765698218,132.0,11,97
0.0,1081.0204081632653,146.7040816326531,55.122448979591844,55.3265306122449,8.291115459882581,130.35714285714286,14,98
1322.96,1327.25,149.76,68.07,67.85,8.660685154975532,153.25,8,100
0.0,1022.07,146.14,52.0,52.05,7.76970974429855,131.54545454545453,11,100
0.0,911.4081632653059,151.2959183673469,46.95918367346939,47.622448979591844,7.450202969471164,122.33333333333331,6,98
1096.4646464646462,1098.2222222222224,156.0,56.414141414141405,56.30303030303031,8.221984551396318,133.57142857142858,7,99
0.0,966.8350515463916,150.28865979381442,49.48453608247422,48.649484536082475,7.5989593464306555,127.2,10,97
0.0,982.1683168316832,147.74257425742573,50.6930693069307,50.6930693069307,8.557129575493851,114.77777777777777,9,101
1506.74,1499.4,146.3,77.22,77.54,11.685971223021582,128.30769230769232,13,100
0.0,991.079207920792,145.61386138613858,50.78217821782178,50.6930693069307,8.14252536364748,121.5,8,101
0.0,962.1919191919193,149.52525252525248,49.57575757575758,50.09090909090909,7.619950403967682,126.27272727272728,11,99
0.0,911.2371134020618,153.1340206185567,46.95876288659794,45.75257731958763,7.537807004244999,120.88888888888887,9,97
1308.5247524752474,1308.5247524752474,149.50495049504948,66.99009900990099,66.99009900990099,10.057838220409284,130.1,10,101
0.0,936.73,147.42,48.24,48.2,7.2404251207729455,129.375,8,100
0.0,997.3838383838383,146.12121212121212,51.4949494949495,51.60606060606061,8.020960272971,124.33333333333331,9,99
1284.6262626262626,1288.909090909091,151.1010101010101,65.82828282828282,65.66666666666667,9.555339224202484,134.88888888888889,9,99
0.0,1038.2755102040817,147.44897959183675,53.3469387755102,53.102040816326536,8.50348493205636,122.1,10,98
0.0,1169.6185567010311,139.11340206185568,59.35051546391753,59.52577319587629,9.421553391147544,124.14285714285714,21,97
1456.44,1456.44,147.71,74.99,74.99,9.719568788501023,149.84615384615384,13,100
0.0,1279.858585858586,131.19191919191923,65.43434343434343,64.91919191919192,10.281783959045574,124.47826086956522,23,99
0.0,1186.2857142857142,139.6326530612245,60.479591836734684,60.1530612244898,8.835526684213473,134.26315789473685,19,98
1763.489583333333,1764.947916666667,146.47916666666666,90.36458333333331,90.28125,13.053332198001812,135.21052631578948,19,96
0.0,1264.7835051546392,132.64948453608247,64.94845360824742,64.56701030927834,10.452756240947428,121.0,24,97
0.0,1272.39,134.19,64.84,64.84,10.454807005003577,121.65217391304348,23,100
0.0,1181.0816326530612,138.53061224489795,60.3061224489796,60.438775510204074,9.062007411660316,130.33333333333334,18,98
1465.33,1471.64,146.04,75.84,75.47,10.597503600576092,138.86666666666667,15,100
0.0,1324.469387755102,130.07142857142858,67.81632653061224,67.58163265306122,10.946027997976053,121.0,28,98
0.0,1212.78,134.05,62.45,62.45,9.650769230769232,125.66666666666669,24,100
1519.642857142857,1535.9591836734696,144.48979591836738,78.4795918367347,77.73469387755101,11.760790074069448,130.6,15,98
0.0,1153.0,130.63366336633663,59.118811881188115,58.81188118811881,9.149693540782648,126.0,20,101
0.0,1206.049504950495,132.54455445544554,61.91089108910891,61.91089108910891,9.48022509017819,127.21739130434784,23,101
1529.5612244897961,1533.6122448979593,147.80612244897958,79.14285714285714,78.87755102040815,11.180648200957176,137.16666666666666,12,98
0.0,1184.2929292929293,132.40404040404042,60.65656565656565,60.585858585858595,9.784175663693734,121.04166666666669,24,99
0.0,1172.2352941176468,133.5196078431373,59.51960784313725,59.51960784313725,9.261452662329038,126.57142857142857,21,102
1330.7961165048544,1330.7961165048544,145.9902912621359,68.6990291262136,68.6990291262136,9.103704777085447,146.1818181818182,11,103
0.0,1271.3333333333333,132.2828282828283,64.95959595959596,64.98989898989899,10.54375332270069,120.57692307692308,26,99
0.0,1265.7070707070707,132.64646464646464,65.1111111111111,64.92929292929293,10.135406543569811,124.72727272727272,22,99
1581.778947368421,1585.5473684210526,149.03157894736842,81.17894736842105,81.0842105263158,12.22158814301942,129.73333333333332,15,95
0.0,1290.2727272727273,130.84848484848484,66.0909090909091,66.1111111111111,10.724773308532901,120.30769230769229,26,99
0.0,1145.949494949495,137.6767676767677,58.84848484848485,58.949494949494955,9.881025271624946,115.6875,16,99
1519.34,1519.34,145.98,78.38,78.38,10.28434115523466,147.73333333333332,15,100
0.0,1143.75,136.89,58.94,58.94,8.820694087403599,129.66666666666666,21,100
0.0,1190.34693877551,135.55102040816325,61.13265306122449,62.31632653061224,10.018216970998925,118.75,24,98
1446.5894736842106,1442.5578947368424,151.25263157894736,73.84210526315789,73.94736842105263,10.997900086939078,131.16666666666666,12,95
0.0,1240.7575757575758,136.11111111111111,63.65656565656565,63.67676767676768,9.992758045485989,124.13636363636364,22,99
0.0,1192.5816326530612,137.76530612244898,60.897959183673464,61.0,9.69140830146957,123.05555555555556,18,98
0.0,1208.8673469387754,136.90816326530614,61.836734693877546,62.11224489795919,9.590875812208289,126.04347826086956,23,98
1737.2727272727273,1737.3636363636365,142.98989898989902,88.6969696969697,88.6969696969697,12.77473262032086,136.0,17,99
0.0,1238.5555555555557,133.63636363636363,63.737373737373744,63.65656565656565,9.904842683468642,125.04545454545456,22,99
0.0,1239.99,132.72,63.25,63.25,9.953096989966557,124.58333333333331,24,100
1353.2745098039215,1358.4019607843138,145.69607843137254,70.00980392156863,69.77450980392156,10.162608185418804,133.66666666666666,12,102
0.0,1211.7524752475247,129.40594059405942,62.425742574257434,62.742574257425744,9.582227151874989,126.45833333333331,24,101
0.0,1258.1089108910894,127.08910891089107,63.75247524752475,64.44554455445545,10.250965742139867,122.73076923076924,26,101
1497.3861386138615,1500.2574257425742,143.63366336633663,76.23762376237623,76.15841584158416,11.129506125686747,134.8,15,101
0.0,1324.5510204081634,128.40816326530614,67.43877551020408,67.33673469387755,10.637381781981084,124.51851851851852,27,98
0.0,1247.921568627451,127.37254901960785,63.764705882352935,64.49019607843137,10.216459173117396,122.14814814814815,27,102
980.83,980.83,157.14,50.74,50.74,8.930166919575116,109.83333333333331,6,100
0.0,1226.81,132.46,62.72,62.69,10.071695610988316,121.80769230769229,26,100
0.0,870.63,151.8,44.83,44.83,7.790872483221476,111.75,8,100
1094.7,1094.7,154.53,55.99,55.99,6.342410196987253,172.6,5,100
0.0,944.09,149.04,48.41,48.41,7.123817114093964,132.44444444444446,9,100
837.54,837.54,159.79,42.59,42.59,7.314759825327507,114.5,4,100
0.0,842.76,153.03,43.15,43.15,5.605942350332595,150.33333333333334,6,100
0.0,834.6732673267328,150.72277227722773,42.71287128712871,42.71287128712871,7.565014507493044,110.33333333333331,6,101
0.0,832.2626262626262,154.68686868686868,42.16161616161616,41.45454545454545,7.867001082740566,105.28571428571428,7,99
1180.67,1180.67,153.76,60.48,60.48,8.641683440073193,136.625,8,100
0.0,802.75,155.65,41.33,41.33,7.021137026239066,114.33333333333331,6,100
0.0,808.3069306930693,152.72277227722773,41.31683168316832,41.31683168316832,6.893673025839171,117.14285714285714,7,101
1074.686274509804,1074.686274509804,152.88235294117646,55.22549019607843,55.22549019607843,8.983793308336919,119.625,8,102
0.0,884.6,151.87,45.58,45.5,7.4025104602510465,119.5,8,100
0.0,769.82,153.35,39.57,38.52,5.854144486692015,131.5,8,100
0.0,880.7058823529413,147.56862745098042,44.990196078431374,44.990196078431374,6.4757785467128,136.0,5,102
1197.106796116505,1197.106796116505,149.07766990291262,61.2621359223301,61.2621359223301,8.950331185917795,133.75,8,103
0.0,790.6372549019608,152.72549019607843,40.715686274509814,40.715686274509814,5.348166324026792,147.83333333333334,6,102
0.0,766.6857142857143,146.8,39.34285714285714,39.34285714285714,6.601230012300122,116.14285714285714,7,105
1242.6274509803925,1242.6274509803925,150.00980392156862,63.51960784313725,63.51960784313725,9.75566202928668,127.375,8,102
0.0,861.2745098039215,150.1862745098039,44.490196078431374,44.490196078431374,7.091921855659008,121.44444444444444,9,102
0.0,847.6732673267328,152.78217821782178,43.38613861386138,43.38613861386138,6.246013548723294,135.71428571428572,7,101
1003.5252525252524,1010.4343434343434,156.65656565656562,51.60606060606061,51.22222222222222,8.282248716674948,122.0,5,99
0.0,869.02,152.41,45.09,45.09,6.7243604004449375,128.42857142857142,7,100
0.0,892.186274509804,150.10784313725492,45.66666666666666,45.66666666666666,7.724556489262373,115.5,8,102
1128.59,1128.59,155.05,57.9,57.9,9.196891734575084,122.71428571428572,7,100
0.0,948.0909090909092,150.63636363636363,48.61616161616161,48.595959595959606,6.975172823905448,135.88888888888889,9,99
0.0,899.78,150.91,46.1,46.1,6.264786771105308,143.625,8,100
0.0,767.12,156.91,39.53,39.53,5.456045519203412,140.6,5,100
1122.52,1122.52,155.2,57.88,57.88,9.042163406214039,124.14285714285714,7,100
0.0,772.8316831683168,154.22772277227722,39.524752475247524,39.524752475247524,6.212473337365888,124.4,5,101
886.48,884.17,158.65,45.39,45.5,6.740813214739514,131.16666666666666,6,100
0.0,847.766990291262,147.46601941747576,43.54368932038835,43.54368932038835,6.99991092901042,121.11111111111113,9,103
0.0,803.5742574257425,151.21782178217822,41.31683168316832,40.97029702970297,5.828088541338206,137.375,8,101
1009.990099009901,1010.8118811881187,154.40594059405942,52.3069306930693,52.267326732673276,8.274039955155134,122.16666666666669,6,101
0.0,867.9108910891089,149.8910891089109,44.46534653465346,44.46534653465346,7.512408383695514,115.5,8,101
0.0,775.8571428571429,147.02857142857144,39.72380952380952,39.72380952380952,6.407949626131445,121.0,6,105
0.0,780.2038834951455,150.01941747572815,40.398058252427184,40.398058252427184,7.636579610066678,102.16666666666669,6,103
1080.2871287128712,1080.2871287128712,153.76237623762376,54.95049504950496,54.95049504950496,8.78282218465749,123.0,7,101
0.0,808.6633663366338,152.9207920792079,41.346534653465355,41.346534653465355,6.650687076960793,121.66666666666669,6,101
1213.93,1213.93,152.96,62.15,62.15,9.849330628803246,123.25,8,100
0.0,735.3725490196077,153.43137254901958,37.65686274509804,37.65686274509804,7.335387022639479,100.25,4,102
0.0,819.39,152.19,42.46,42.46,6.654944162436547,123.125,8,100
1209.843137254902,1209.843137254902,149.7450980392157,62.19607843137255,62.19607843137255,8.809537407195892,137.33333333333334,9,102
0.0,935.56,150.12,48.46,48.46,8.692045646661029,107.54545454545456,11,100
0.0,818.82,153.97,41.47,41.47,6.382783964365259,128.28571428571428,7,100
0.0,916.2828282828284,153.05050505050502,47.16161616161615,47.12121212121213,7.490050367434563,122.33333333333331,9,99
961.8613861386141,964.5445544554456,155.68316831683168,49.34653465346535,49.1980198019802,7.127176510754525,135.33333333333334,6,101
0.0,823.4356435643564,152.72277227722773,42.29702970297029,42.29702970297029,6.342251426683103,129.83333333333334,6,101
0.0,1005.5252525252524,148.44444444444446,51.595959595959606,51.42424242424242,7.679262388364874,130.91666666666666,12,99
0.0,1006.2121212121212,147.42424242424244,52.010101010101,51.60606060606061,8.554345725146579,117.58333333333331,12,99
1305.3267326732673,1305.3267326732673,150.4257425742574,67.48514851485149,67.48514851485149,10.770022546809132,121.2,10,101
1049.3366336633662,1049.3366336633662,153.81188118811883,53.79207920792079,53.79207920792079,7.989872845152532,131.33333333333334,6,101
0.0,866.76,152.62,44.72,44.72,6.631224489795918,130.66666666666666,6,100
0.0,836.7904761904763,145.61904761904762,42.97142857142857,42.97142857142857,6.61265536723164,126.71428571428572,7,105
0.0,946.3039215686273,146.58823529411762,48.54901960784314,48.54901960784314,6.893604726658875,137.27272727272728,11,102
1202.8383838383838,1203.969696969697,154.2929292929293,61.87878787878788,61.868686868686865,10.959412066044054,109.85714285714286,7,99
0.0,884.79,151.67,45.1,45.1,6.784399615754085,130.125,8,100
0.0,1086.35,143.33,55.2,55.2,8.946411764705884,122.0,14,100
0.0,951.059405940594,148.34653465346534,48.32673267326733,48.32673267326733,9.428098200154588,100.875,8,101
1531.2,1518.29,145.72,77.62,78.33,11.706168080185046,129.7,10,100
0.0,837.9191919191919,153.64646464646464,43.09090909090909,43.04040404040404,6.259801860655651,133.85714285714286,7,99
0.0,843.22,151.72,43.33,43.27,6.0913725490196065,138.42857142857142,7,100
1028.69,1028.69,156.67,52.95,52.95,7.463288996372428,137.83333333333334,6,100
0.0,893.7244897959183,154.94897959183675,46.214285714285715,46.295918367346935,6.603875540363928,135.33333333333334,6,98
1270.05,1270.05,152.35,64.62,64.62,11.016542750929368,115.28571428571428,7,100
0.0,945.13,148.89,48.45,48.45,7.508560070671376,125.77777777777777,9,100
0.0,908.68,149.94,46.28,46.28,6.590607434270171,137.875,8,100
0.0,977.77,148.99,49.77,49.77,7.7938188405797115,125.45454545454544,11,100
1075.15,1075.15,155.9,55.14,55.14,9.002452153110045,119.42857142857143,7,100
0.0,893.7029702970298,149.38613861386142,45.79207920792079,45.79207920792079,6.960303506986214,128.4,10,101
0.0,1006.71,147.65,51.51,51.17,8.065699020480853,124.77777777777777,9,100
0.0,915.79,151.6,46.34,46.34,7.849628571428571,116.66666666666669,9,100
1040.63,1040.89,154.25,53.49,53.49,7.096977272727272,146.66666666666666,9,100
0.0,831.0582524271845,148.6893203883495,42.592233009708735,42.56310679611651,6.524500509732556,127.375,8,103
993.6470588235294,993.6470588235294,154.57843137254903,50.84313725490196,50.84313725490196,9.149604593218502,108.6,5,102
0.0,845.8834951456311,148.3495145631068,43.57281553398058,43.57281553398058,6.668000524796644,126.85714285714286,7,103
0.0,968.57,149.55,49.46,49.46,8.57831723027375,112.9090909090909,11,100
1004.3465346534654,1009.7425742574256,155.77227722772278,51.61386138613862,51.366336633663366,7.777221367836397,129.83333333333334,6,101
0.0,929.2980769230768,142.81730769230768,48.05769230769231,48.05769230769231,7.562100083460843,122.88888888888887,9,104
0.0,911.8282828282828,153.79797979797982,46.97979797979797,47.04040404040404,7.598569023569023,120.0,7,99
0.0,906.0891089108912,148.63366336633663,46.99009900990099,46.99009900990099,7.700474013407004,117.66666666666669,9,101
1167.5555555555557,1174.5858585858587,153.44444444444446,60.36363636363637,60.050505050505045,12.708038655488426,92.42857142857143,7,99
0.0,871.69,151.38,45.2,45.02,7.722613510520487,112.875,8,100
1163.5151515151515,1167.858585858586,155.58585858585855,60.09090909090909,59.87878787878788,9.897106659818522,118.0,7,99
0.0,863.48,152.85,44.33,44.33,6.093104838709673,141.71428571428572,7,100
0.0,871.6224489795917,157.51020408163262,44.07142857142857,43.979591836734684,7.2895545314900145,119.57142857142857,7,98
1033.5833333333333,1033.3541666666667,160.44791666666666,52.75,52.75,8.33350134408602,124.0,5,96
0.0,810.6,153.21,41.71,41.69,7.114028540065862,113.875,8,100
0.0,808.38,151.94,41.81,42.29,7.082177722152692,114.14285714285714,7,100
0.0,931.6041666666665,153.77083333333334,47.65625,48.52083333333334,7.400209620476608,125.88888888888887,9,96
903.7373737373738,910.2020202020202,157.14141414141417,47.47474747474747,47.16161616161615,7.96675728842031,114.25,4,99
0.0,792.2,151.5,40.47,40.72,6.123913525498892,128.85714285714286,7,100
863.2727272727273,863.3131313131313,158.77777777777774,44.61616161616161,44.555555555555564,7.04745413316842,122.5,6,99
0.0,832.61,153.67,42.5,42.15,6.533934977578476,127.42857142857143,7,100
0.0,884.3061224489796,151.0408163265306,45.51020408163265,44.64285714285715,6.922464970317218,127.875,8,98
1000.7474747474748,959.3232323232324,155.06060606060606,49.04040404040404,51.101010101010104,7.098586285689881,135.14285714285714,7,99
0.0,953.2680412371134,154.3917525773196,48.48453608247422,48.38144329896907,8.71891501131506,109.33333333333331,9,97
0.0,825.4040404040404,151.6767676767677,42.22222222222222,42.42424242424242,6.306812152084363,130.875,8,99
0.0,836.6161616161618,156.97979797979798,42.85858585858586,42.81818181818182,5.89166310997297,142.0,7,99
1216.02,1216.02,154.38,62.27,62.27,10.324698113207553,117.77777777777777,9,100
0.0,821.5257731958764,157.49484536082477,41.69072164948454,42.38144329896907,6.6461912943871715,123.42857142857143,7,97
0.0,846.32,153.59,42.87,42.87,7.578985074626867,111.66666666666669,6,100
0.0,832.3131313131313,154.75757575757575,42.494949494949495,42.24242424242424,8.096431238454581,102.8,5,99
1062.90099009901,1062.2277227722773,154.55445544554456,54.91089108910891,54.95049504950496,6.6746804842064105,159.14285714285714,7,101
0.0,831.68,151.28,42.59,42.26,5.494170107349298,151.375,8,100
1056.2525252525252,1057.8383838383838,156.91919191919192,54.24242424242424,54.15151515151515,8.558562976038704,123.6,5,99
0.0,815.8645833333335,157.875,41.9375,42.489583333333336,5.62961250821828,144.85714285714286,7,96
0.0,885.7113402061856,154.65979381443302,45.886597938144334,45.16494845360825,6.84607799193187,129.375,8,97
982.5196078431372,982.5196078431372,153.77450980392157,50.68627450980392,50.68627450980392,7.387365472504791,133.0,7,102
0.0,976.8989898989901,150.47474747474752,49.555555555555564,49.898989898989896,7.692118030700708,127.0,10,99
0.0,911.1354166666665,153.32291666666666,46.63541666666666,46.05208333333334,8.124774416135883,112.14285714285714,7,96
0.0,943.79,148.75,48.1,48.22,6.703009478672988,140.66666666666666,12,100
1082.2970297029703,1080.2871287128712,153.1980198019802,55.44554455445545,55.55445544554457,9.560063085954614,113.0,8,101
0.0,881.7395833333335,153.63541666666666,45.0625,44.69791666666666,7.08224564926372,124.5,8,96
0.0,867.8367346938776,153.8265306122449,44.561224489795926,44.020408163265316,6.682092278682405,129.875,8,98
1035.1224489795916,1048.204081632653,157.1530612244898,53.673469387755105,53.05102040816327,8.820791710793715,118.83333333333331,6,98
0.0,813.64,153.83,41.84,41.68,6.140679245283022,132.5,8,100
914.9693877551019,899.265306122449,157.27551020408163,46.05102040816327,46.938775510204074,5.8968216794914685,152.5,4,98
0.0,823.9494949494949,154.66666666666666,41.737373737373744,41.52525252525253,6.923945335710043,119.0,6,99
0.0,829.6767676767678,156.1010101010101,42.5959595959596,42.51515151515152,6.837995337995339,121.33333333333331,6,99
0.0,1054.1919191919192,144.9292929292929,53.88888888888889,55.25252525252525,8.754292767728469,120.23076923076924,13,99
994.1632653061224,958.9897959183673,157.85714285714286,49.1530612244898,51.03061224489796,6.696856116748378,143.2,5,98
0.0,800.08,155.29,41.17,41.17,7.35705747126437,108.75,4,100
0.0,962.1938775510204,151.94897959183675,48.979591836734684,48.90816326530612,7.319356676680825,131.33333333333334,9,98
1011.9795918367348,1011.5204081632652,159.6122448979592,51.897959183673464,51.90816326530612,7.459590030702546,135.6,5,98
0.0,1028.2525252525252,146.3838383838384,52.989898989899,53.04040404040404,7.9934825284648605,128.63636363636363,11,99
0.0,834.4444444444445,153.65656565656562,42.97979797979797,42.696969696969695,6.071841071841072,137.42857142857142,7,99
1034.6060606060603,1033.0,157.8989898989899,53.101010101010104,53.17171717171718,9.690431519699814,106.6,5,99
0.0,884.1170212765958,156.8085106382979,45.255319148936174,46.1595744680851,6.542474389282901,135.0,10,94
917.8686868686867,934.1717171717172,156.14141414141417,47.77777777777778,46.93939393939394,8.180137628473883,114.2,5,99
0.0,983.2577319587629,150.01030927835052,50.50515463917526,49.72164948453607,7.827526341374103,125.6153846153846,13,97
0.0,1001.049504950495,145.29702970297032,51.15841584158416,51.22772277227722,7.547397257127105,132.61538461538458,13,101
0.0,992.3571428571428,150.57142857142858,50.734693877551024,51.36734693877551,6.1527900797165636,161.28571428571428,7,98
1027.99,1006.95,155.36,51.56,52.57,9.792058346839546,102.83333333333331,6,100
0.0,768.81,154.04,39.22,39.68,4.886504237288134,157.33333333333334,6,100
0.0,984.65,145.63,50.41,50.36,8.018865914786968,122.76923076923076,13,100
1135.851485148515,1120.0396039603959,150.82178217821786,57.5841584158416,58.38613861386138,9.30044748247066,120.42857142857143,7,101
0.0,810.4141414141416,154.02020202020202,41.47474747474747,41.72727272727273,5.441552383617874,148.875,8,99
0.0,1015.1734693877553,144.60204081632654,53.07142857142857,52.265306122448976,8.182169586314664,124.07142857142857,14,98
1133.2475247524753,1117.3762376237623,150.47524752475246,58.24752475247525,59.05940594059406,8.284531882289247,134.875,8,101
0.0,965.1442307692308,142.25,49.80769230769231,49.80769230769231,8.365718482905983,115.2,10,104
0.0,901.5757575757576,152.6969696969697,46.444444444444436,46.595959595959606,6.853194103194102,131.55555555555554,9,99
772.1414141414142,740.4545454545455,161.0,37.747474747474755,39.333333333333336,5.652324774462178,131.0,4,99
0.0,913.4897959183673,151.42857142857142,46.979591836734684,46.44897959183673,7.887274533047128,115.8181818181818,11,98
0.0,975.010101010101,150.6161616161616,49.919191919191924,49.77777777777778,7.845728684060802,124.27272727272728,11,99
0.0,899.4387755102042,153.21428571428572,45.897959183673464,45.96938775510204,6.5599262395395765,137.11111111111111,9,98
1306.6464646464647,1299.3737373737374,151.04040404040404,66.84848484848484,67.20202020202021,9.477561906445937,137.1,10,99
0.0,978.7894736842104,151.66315789473688,50.484210526315785,50.915789473684214,7.492473354576418,130.63636363636363,11,95
970.7474747474748,968.1818181818179,154.53535353535352,49.64646464646464,49.72727272727273,7.036205073995773,137.6,5,99
0.0,1027.020202020202,143.46464646464648,52.70707070707071,52.595959595959606,8.327190827190831,123.33333333333331,12,99
0.0,1136.6979166666667,144.45833333333334,58.40625,57.9375,8.769776211671614,129.61538461538458,13,96
1211.49,1215.3,153.14,62.05,61.84,8.108757297748129,149.875,8,100
0.0,946.970588235294,142.15686274509804,48.62745098039216,49.34313725490196,7.59602076124567,124.66666666666669,12,102
0.0,899.03,148.86,46.09,46.77,7.250241935483867,124.0,6,100
0.0,918.46,147.31,47.11,46.76,7.507847411444143,122.33333333333331,9,100
1246.5742574257424,1246.5742574257424,151.52475247524754,64.08910891089107,64.08910891089107,9.263290660276216,134.57142857142858,7,101
0.0,936.48,147.23,48.31,48.1,7.31625,128.0,9,100
1021.93,1015.78,156.39,51.98,52.28,8.681880341880342,117.0,6,100
0.0,832.6538461538463,146.84615384615384,42.58653846153846,43.16346153846154,6.774122610178616,122.42857142857143,7,104
0.0,827.6336633663367,151.83168316831683,43.00990099009901,43.07920792079207,6.529654148846839,126.75,8,101
1512.010101010101,1512.4141414141413,150.25252525252526,77.36363636363636,77.34343434343434,11.790613434128671,128.27272727272728,11,99
0.0,884.8613861386139,150.96039603960398,45.722772277227726,45.722772277227726,8.39299417746653,105.42857142857143,7,101
0.0,1006.54,149.02,51.75,51.75,8.529855810008488,117.9,10,100
0.0,1009.64,147.64,51.84,51.84,9.605727923627684,104.25,8,100
1383.4752475247526,1383.4752475247526,147.59405940594058,70.92079207920794,70.92079207920794,10.97996228194248,126.0,9,101
0.0,1100.04,144.31,56.54,56.54,8.51643870967742,129.16666666666666,12,100
0.0,1106.96,144.76,56.56,56.56,8.95598705501618,123.6,10,100
0.0,1097.23,143.85,56.86,56.86,8.913980797636631,123.0909090909091,11,100
1196.69,1196.69,154.42,61.22,61.22,9.782207084468672,122.33333333333331,6,100
0.0,924.65,151.97,47.53,47.53,8.164679911699778,113.25,8,100
1363.950495049505,1363.950495049505,149.9306930693069,69.4158415841584,69.4158415841584,10.170301951487609,134.11111111111111,9,101
0.0,926.8627450980392,148.4607843137255,47.48039215686275,47.48039215686275,7.183842529259765,129.0,8,102
0.0,972.2673267326732,147.7128712871287,50.01980198019802,50.01980198019802,7.7548739918857335,125.375,8,101
1425.6732673267327,1426.5049504950493,148.0891089108911,72.54455445544555,72.51485148514851,10.345321961688512,137.88888888888889,9,101
0.0,1073.7722772277227,142.20792079207922,55.05940594059406,55.05940594059406,8.57961868712993,125.15384615384615,13,101
0.0,944.843137254902,147.0392156862745,48.81372549019608,48.81372549019608,7.152484006471625,132.1,10,102
0.0,914.6435643564357,147.1980198019802,46.930693069306926,46.88118811881189,7.3171485148514845,125.0,7,101
1454.1470588235293,1454.1470588235293,145.1862745098039,74.68627450980392,74.68627450980392,10.749743042378249,135.27272727272728,11,102
0.0,1077.388349514563,140.24271844660194,55.009708737864074,55.009708737864074,8.465194174757283,127.27272727272728,11,103
0.0,926.1960784313727,146.92156862745097,47.147058823529406,47.441176470588225,7.893716577540107,117.33333333333331,9,102
0.0,1035.28,147.78,53.09,53.09,8.06188189487346,128.41666666666666,12,100
1221.5392156862745,1221.5392156862745,149.2058823529412,62.46078431372549,62.46078431372549,10.13124941919896,120.57142857142857,7,102
0.0,1072.7,145.35,54.99,54.99,8.945943896891585,119.9090909090909,11,100
0.0,1014.93,147.92,52.2,52.2,8.920283203125,113.77777777777777,9,100
0.0,998.3627450980392,144.67647058823533,51.61764705882353,51.61764705882353,7.873523226325233,126.8,10,102
1432.11,1432.11,149.68,73.07,73.07,10.775109439124492,132.9090909090909,11,100
1351.71,1351.71,150.88,70.04,70.04,10.756312997347477,125.66666666666669,9,100
0.0,1013.08,145.35,51.92,52.67,8.35529896907217,121.25,8,100
0.0,1130.66,142.86,58.53,58.53,9.4688622754491,119.28571428571428,14,100
0.0,1076.75,143.13,55.39,55.32,8.932315233785825,120.54545454545456,11,100
1230.8529411764705,1230.8529411764705,149.97058823529414,62.784313725490186,62.784313725490186,9.67651683314835,127.2,5,102
0.0,1080.3232323232323,144.11111111111111,55.78787878787879,55.33333333333334,8.353014682911589,129.33333333333334,12,99
0.0,923.686274509804,148.0,47.49019607843139,47.49019607843139,7.718826806488612,119.66666666666669,9,102
0.0,1016.1153846153846,140.41346153846158,52.105769230769226,52.105769230769226,9.162447111049456,110.9,10,104
1439.2574257425742,1440.2970297029706,145.17821782178214,74.12871287128714,74.08910891089107,10.590419336051252,136.0,10,101
0.0,1003.73,144.85,51.05,51.73,9.208532110091742,109.0,7,100
0.0,959.2352941176473,143.61764705882354,49.53921568627451,50.04901960784314,7.338412086145935,130.71428571428572,7,102
0.0,1066.74,147.34,54.17,54.35,9.117435897435898,117.0,10,100
1392.881188118812,1392.881188118812,146.85148514851485,70.75247524752477,70.75247524752477,9.236612653307768,150.8,10,101
1685.66,1685.66,143.6,86.52,86.52,11.897026907807676,141.6875,16,100
0.0,1044.8627450980389,143.50980392156862,53.70588235294117,53.70588235294117,7.711164170465237,135.5,10,102
0.0,1297.32,132.31,66.16,66.16,10.489173098125693,123.6818181818182,22,100
0.0,1250.26,132.24,64.58,64.58,10.587267128560432,118.0909090909091,22,100
1575.960396039604,1575.960396039604,145.23762376237624,80.5841584158416,80.5841584158416,11.199718550535257,140.71428571428572,14,101
0.0,1286.357142857143,134.91836734693877,65.71428571428571,65.72448979591837,10.715583923838373,120.04545454545456,22,98
0.0,1236.28,134.74,63.96,63.96,10.373058733790996,119.1818181818182,22,100
0.0,1163.08,138.01,59.56,59.62,9.25527851458886,125.66666666666669,18,100
1597.2525252525254,1598.0707070707074,145.0909090909091,82.22222222222223,82.18181818181819,11.716060902277913,136.4,15,99
0.0,1209.0,136.49,62.55,62.15,10.123205741626796,119.42857142857143,21,100
0.0,1200.029702970297,135.07920792079207,61.28712871287129,61.28712871287129,10.260840294127133,116.95238095238096,21,101
0.0,1250.5392156862745,132.99019607843138,63.901960784313715,63.901960784313715,10.013604907203526,124.66666666666669,24,102
1668.7714285714285,1677.2666666666669,135.11428571428573,86.16190476190478,85.71428571428571,11.909585798816568,140.83333333333334,18,105
1628.4313725490194,1628.4313725490194,141.67647058823533,83.56862745098039,83.56862745098039,11.892560884552049,136.92857142857142,14,102
