"BehaviorSpace results (NetLogo 5.3.1)"
"drug_model.nlogo"
"experiment 1.0"
"04/18/2017 15:42:49:975 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tolerance_limit","no_of_dealers","no_of_consumers","consumer_network","franchise_limit","leave_consumer","surplus","suspicion","allow_direct_connection","new_consumer","[step]","mean [tax_paid] of consumers","mean [tax_collected] of consumers","mean [asked_someone_to_broker] of consumers","mean [brokered_for_someone] of consumers","mean [brokered_for_new_user] of consumers","mean [pinched] of consumers","mean [selling_price] of dealers","count dealers","count consumers"
"4418","7","25","100","2","20","50","24","5","1","50","17280","0","825.4040404040404","151.67676767676767","42.22222222222222","42.42424242424242","6.306812152084362","130.875","8","99"
"4419","7","25","100","2","20","50","24","5","1","50","17280","0","836.6161616161617","156.97979797979798","42.85858585858586","42.81818181818182","5.891663109972969","142","7","99"
"4420","7","25","100","2","20","50","24","5","1","50","17279","1216.02","1216.02","154.38","62.27","62.27","10.324698113207553","117.77777777777777","9","100"
"4421","7","25","100","2","20","50","24","5","5","10","17280","0","821.5257731958762","157.49484536082474","41.69072164948454","42.381443298969074","6.646191294387171","123.42857142857143","7","97"
"4422","7","25","100","2","20","50","24","5","5","10","17280","0","846.32","153.59","42.87","42.87","7.578985074626866","111.66666666666667","6","100"
"4423","7","25","100","2","20","50","24","5","5","10","17280","0","832.3131313131313","154.75757575757575","42.494949494949495","42.24242424242424","8.096431238454583","102.8","5","99"
"4424","7","25","100","2","20","50","24","5","5","10","17279","1062.90099009901","1062.2277227722773","154.55445544554456","54.91089108910891","54.95049504950495","6.67468048420641","159.14285714285714","7","101"
"4425","7","25","100","2","20","50","24","5","5","10","17280","0","831.68","151.28","42.59","42.26","5.494170107349298","151.375","8","100"
"4428","7","25","100","2","20","50","24","5","5","10","17279","1056.2525252525252","1057.8383838383838","156.91919191919192","54.24242424242424","54.15151515151515","8.558562976038704","123.6","5","99"
"4426","7","25","100","2","20","50","24","5","5","10","17280","0","815.8645833333334","157.875","41.9375","42.489583333333336","5.62961250821828","144.85714285714286","7","96"
"4427","7","25","100","2","20","50","24","5","5","10","17280","0","885.7113402061856","154.659793814433","45.88659793814433","45.16494845360825","6.84607799193187","129.375","8","97"
"4430","7","25","100","2","20","50","24","5","5","10","17279","982.5196078431372","982.5196078431372","153.77450980392157","50.68627450980392","50.68627450980392","7.387365472504791","133","7","102"
"4429","7","25","100","2","20","50","24","5","5","10","17280","0","976.89898989899","150.4747474747475","49.55555555555556","49.898989898989896","7.692118030700709","127","10","99"
"4431","7","25","100","2","20","50","24","5","5","50","17280","0","911.1354166666666","153.32291666666666","46.635416666666664","46.052083333333336","8.124774416135882","112.14285714285714","7","96"
"4432","7","25","100","2","20","50","24","5","5","50","17280","0","943.79","148.75","48.1","48.22","6.703009478672989","140.66666666666666","12","100"
"4433","7","25","100","2","20","50","24","5","5","50","17279","1082.2970297029703","1080.2871287128712","153.1980198019802","55.445544554455445","55.554455445544555","9.560063085954612","113","8","101"
"4434","7","25","100","2","20","50","24","5","5","50","17280","0","881.7395833333334","153.63541666666666","45.0625","44.697916666666664","7.08224564926372","124.5","8","96"
"4435","7","25","100","2","20","50","24","5","5","50","17280","0","867.8367346938776","153.8265306122449","44.56122448979592","44.02040816326531","6.682092278682405","129.875","8","98"
"4437","7","25","100","2","20","50","24","5","5","50","17279","1035.1224489795918","1048.204081632653","157.1530612244898","53.673469387755105","53.05102040816327","8.820791710793715","118.83333333333333","6","98"
"4436","7","25","100","2","20","50","24","5","5","50","17280","0","813.64","153.83","41.84","41.68","6.140679245283021","132.5","8","100"
"4440","7","25","100","2","20","50","24","5","5","50","17279","914.969387755102","899.265306122449","157.27551020408163","46.05102040816327","46.93877551020408","5.8968216794914685","152.5","4","98"
"4438","7","25","100","2","20","50","24","5","5","50","17280","0","823.9494949494949","154.66666666666666","41.73737373737374","41.525252525252526","6.923945335710042","119","6","99"
"4439","7","25","100","2","20","50","24","5","5","50","17280","0","829.6767676767677","156.1010101010101","42.5959595959596","42.515151515151516","6.837995337995337","121.33333333333333","6","99"
"4441","7","25","100","2","20","50","24","10","1","10","17280","0","1054.1919191919192","144.92929292929293","53.888888888888886","55.25252525252525","8.754292767728467","120.23076923076923","13","99"
"4442","7","25","100","2","20","50","24","10","1","10","17279","994.1632653061224","958.9897959183673","157.85714285714286","49.1530612244898","51.03061224489796","6.696856116748377","143.2","5","98"
"4443","7","25","100","2","20","50","24","10","1","10","17280","0","800.08","155.29","41.17","41.17","7.357057471264369","108.75","4","100"
"4444","7","25","100","2","20","50","24","10","1","10","17280","0","962.1938775510204","151.94897959183675","48.97959183673469","48.90816326530612","7.319356676680825","131.33333333333334","9","98"
"4446","7","25","100","2","20","50","24","10","1","10","17279","1011.9795918367347","1011.5204081632653","159.6122448979592","51.89795918367347","51.90816326530612","7.459590030702546","135.6","5","98"
"4445","7","25","100","2","20","50","24","10","1","10","17280","0","1028.2525252525252","146.3838383838384","52.98989898989899","53.04040404040404","7.99348252846486","128.63636363636363","11","99"
"4447","7","25","100","2","20","50","24","10","1","10","17280","0","834.4444444444445","153.65656565656565","42.97979797979798","42.696969696969695","6.071841071841073","137.42857142857142","7","99"
"4449","7","25","100","2","20","50","24","10","1","10","17279","1034.6060606060605","1033","157.8989898989899","53.101010101010104","53.17171717171717","9.690431519699814","106.6","5","99"
"4448","7","25","100","2","20","50","24","10","1","10","17280","0","884.1170212765958","156.80851063829786","45.255319148936174","46.159574468085104","6.542474389282901","135","10","94"
"4452","7","25","100","2","20","50","24","10","1","50","17279","917.8686868686868","934.1717171717172","156.14141414141415","47.77777777777778","46.93939393939394","8.180137628473883","114.2","5","99"
"4450","7","25","100","2","20","50","24","10","1","10","17280","0","983.2577319587629","150.01030927835052","50.50515463917526","49.72164948453608","7.827526341374103","125.61538461538461","13","97"
"4451","7","25","100","2","20","50","24","10","1","50","17280","0","1001.049504950495","145.2970297029703","51.15841584158416","51.227722772277225","7.547397257127105","132.6153846153846","13","101"
"4453","7","25","100","2","20","50","24","10","1","50","17280","0","992.3571428571429","150.57142857142858","50.734693877551024","51.36734693877551","6.152790079716564","161.28571428571428","7","98"
"4454","7","25","100","2","20","50","24","10","1","50","17279","1027.99","1006.95","155.36","51.56","52.57","9.792058346839546","102.83333333333333","6","100"
"4455","7","25","100","2","20","50","24","10","1","50","17280","0","768.81","154.04","39.22","39.68","4.886504237288135","157.33333333333334","6","100"
"4456","7","25","100","2","20","50","24","10","1","50","17280","0","984.65","145.63","50.41","50.36","8.018865914786968","122.76923076923077","13","100"
"4458","7","25","100","2","20","50","24","10","1","50","17279","1135.851485148515","1120.039603960396","150.82178217821783","57.584158415841586","58.386138613861384","9.300447482470659","120.42857142857143","7","101"
"4457","7","25","100","2","20","50","24","10","1","50","17280","0","810.4141414141415","154.02020202020202","41.474747474747474","41.72727272727273","5.441552383617874","148.875","8","99"
"4459","7","25","100","2","20","50","24","10","1","50","17280","0","1015.1734693877551","144.60204081632654","53.07142857142857","52.265306122448976","8.182169586314664","124.07142857142857","14","98"
"4461","7","25","100","2","20","50","24","10","5","10","17279","1133.2475247524753","1117.3762376237623","150.47524752475246","58.24752475247525","59.05940594059406","8.284531882289247","134.875","8","101"
"4460","7","25","100","2","20","50","24","10","1","50","17280","0","965.1442307692307","142.25","49.80769230769231","49.80769230769231","8.365718482905983","115.2","10","104"
"4462","7","25","100","2","20","50","24","10","5","10","17280","0","901.5757575757576","152.6969696969697","46.44444444444444","46.5959595959596","6.853194103194102","131.55555555555554","9","99"
"4464","7","25","100","2","20","50","24","10","5","10","17279","772.1414141414141","740.4545454545455","161","37.74747474747475","39.333333333333336","5.652324774462178","131","4","99"
"4463","7","25","100","2","20","50","24","10","5","10","17280","0","913.4897959183673","151.42857142857142","46.97959183673469","46.44897959183673","7.887274533047128","115.81818181818181","11","98"
"4465","7","25","100","2","20","50","24","10","5","10","17280","0","975.010101010101","150.6161616161616","49.91919191919192","49.77777777777778","7.845728684060802","124.27272727272727","11","99"
"4466","7","25","100","2","20","50","24","10","5","10","17280","0","899.4387755102041","153.21428571428572","45.89795918367347","45.96938775510204","6.5599262395395765","137.11111111111111","9","98"
"4467","7","25","100","2","20","50","24","10","5","10","17279","1306.6464646464647","1299.3737373737374","151.04040404040404","66.84848484848484","67.20202020202021","9.477561906445935","137.1","10","99"
"4468","7","25","100","2","20","50","24","10","5","10","17280","0","978.7894736842105","151.66315789473686","50.48421052631579","50.915789473684214","7.492473354576419","130.63636363636363","11","95"
"4471","7","25","100","2","20","50","24","10","5","50","17279","970.7474747474747","968.1818181818181","154.53535353535352","49.64646464646464","49.72727272727273","7.036205073995772","137.6","5","99"
"4469","7","25","100","2","20","50","24","10","5","10","17280","0","1027.020202020202","143.46464646464648","52.707070707070706","52.5959595959596","8.327190827190831","123.33333333333333","12","99"
"4470","7","25","100","2","20","50","24","10","5","10","17280","0","1136.6979166666667","144.45833333333334","58.40625","57.9375","8.769776211671614","129.6153846153846","13","96"
"4473","7","25","100","2","20","50","24","10","5","50","17279","1211.49","1215.3","153.14","62.05","61.84","8.108757297748127","149.875","8","100"
"4472","7","25","100","2","20","50","24","10","5","50","17280","0","946.9705882352941","142.15686274509804","48.627450980392155","49.34313725490196","7.596020761245671","124.66666666666667","12","102"
"4475","7","25","100","2","20","50","24","10","5","50","17280","0","899.03","148.86","46.09","46.77","7.250241935483867","124","6","100"
"4474","7","25","100","2","20","50","24","10","5","50","17280","0","918.46","147.31","47.11","46.76","7.507847411444142","122.33333333333333","9","100"
"4476","7","25","100","2","20","50","24","10","5","50","17279","1246.5742574257426","1246.5742574257426","151.52475247524754","64.08910891089108","64.08910891089108","9.263290660276217","134.57142857142858","7","101"
"4477","7","25","100","2","20","50","24","10","5","50","17280","0","936.48","147.23","48.31","48.1","7.31625","128","9","100"
"4480","7","25","100","2","20","50","24","10","5","50","17279","1021.93","1015.78","156.39","51.98","52.28","8.681880341880342","117","6","100"
"4478","7","25","100","2","20","50","24","10","5","50","17280","0","832.6538461538462","146.84615384615384","42.58653846153846","43.16346153846154","6.774122610178616","122.42857142857143","7","104"
"4479","7","25","100","2","20","50","24","10","5","50","17280","0","827.6336633663366","151.83168316831683","43.00990099009901","43.07920792079208","6.529654148846837","126.75","8","101"
"4482","7","25","100","3","10","10","24","5","1","10","17279","1512.010101010101","1512.4141414141413","150.25252525252526","77.36363636363636","77.34343434343434","11.790613434128673","128.27272727272728","11","99"
"4481","7","25","100","3","10","10","24","5","1","10","17280","0","884.8613861386139","150.96039603960395","45.722772277227726","45.722772277227726","8.39299417746653","105.42857142857143","7","101"
"4483","7","25","100","3","10","10","24","5","1","10","17280","0","1006.54","149.02","51.75","51.75","8.529855810008488","117.9","10","100"
"4484","7","25","100","3","10","10","24","5","1","10","17280","0","1009.64","147.64","51.84","51.84","9.605727923627686","104.25","8","100"
"4485","7","25","100","3","10","10","24","5","1","10","17279","1383.4752475247524","1383.4752475247524","147.59405940594058","70.92079207920793","70.92079207920793","10.97996228194248","126","9","101"
"4486","7","25","100","3","10","10","24","5","1","10","17280","0","1100.04","144.31","56.54","56.54","8.51643870967742","129.16666666666666","12","100"
"4487","7","25","100","3","10","10","24","5","1","10","17280","0","1106.96","144.76","56.56","56.56","8.955987055016179","123.6","10","100"
"4488","7","25","100","3","10","10","24","5","1","10","17280","0","1097.23","143.85","56.86","56.86","8.91398079763663","123.0909090909091","11","100"
"4489","7","25","100","3","10","10","24","5","1","10","17279","1196.69","1196.69","154.42","61.22","61.22","9.782207084468672","122.33333333333333","6","100"
"4490","7","25","100","3","10","10","24","5","1","10","17280","0","924.65","151.97","47.53","47.53","8.164679911699777","113.25","8","100"
"4493","7","25","100","3","10","10","24","5","1","50","17279","1363.950495049505","1363.950495049505","149.93069306930693","69.41584158415841","69.41584158415841","10.17030195148761","134.11111111111111","9","101"
"4491","7","25","100","3","10","10","24","5","1","50","17280","0","926.8627450980392","148.4607843137255","47.48039215686274","47.48039215686274","7.183842529259765","129","8","102"
"4492","7","25","100","3","10","10","24","5","1","50","17280","0","972.2673267326733","147.7128712871287","50.01980198019802","50.01980198019802","7.754873991885734","125.375","8","101"
"4495","7","25","100","3","10","10","24","5","1","50","17279","1425.6732673267327","1426.5049504950496","148.0891089108911","72.54455445544555","72.51485148514851","10.345321961688512","137.88888888888889","9","101"
"4494","7","25","100","3","10","10","24","5","1","50","17280","0","1073.7722772277227","142.20792079207922","55.05940594059406","55.05940594059406","8.57961868712993","125.15384615384616","13","101"
"4496","7","25","100","3","10","10","24","5","1","50","17280","0","944.843137254902","147.0392156862745","48.81372549019608","48.81372549019608","7.152484006471625","132.1","10","102"
"4497","7","25","100","3","10","10","24","5","1","50","17280","0","914.6435643564356","147.1980198019802","46.93069306930693","46.881188118811885","7.3171485148514845","125","7","101"
"4498","7","25","100","3","10","10","24","5","1","50","17279","1454.1470588235295","1454.1470588235295","145.18627450980392","74.68627450980392","74.68627450980392","10.749743042378247","135.27272727272728","11","102"
"4499","7","25","100","3","10","10","24","5","1","50","17280","0","1077.388349514563","140.24271844660194","55.00970873786408","55.00970873786408","8.465194174757283","127.27272727272727","11","103"
"4500","7","25","100","3","10","10","24","5","1","50","17280","0","926.1960784313726","146.92156862745097","47.14705882352941","47.44117647058823","7.893716577540106","117.33333333333333","9","102"
"4501","7","25","100","3","10","10","24","5","5","10","17280","0","1035.28","147.78","53.09","53.09","8.06188189487346","128.41666666666666","12","100"
"4502","7","25","100","3","10","10","24","5","5","10","17279","1221.5392156862745","1221.5392156862745","149.2058823529412","62.46078431372549","62.46078431372549","10.13124941919896","120.57142857142857","7","102"
"4503","7","25","100","3","10","10","24","5","5","10","17280","0","1072.7","145.35","54.99","54.99","8.945943896891585","119.9090909090909","11","100"
"4504","7","25","100","3","10","10","24","5","5","10","17280","0","1014.93","147.92","52.2","52.2","8.920283203125","113.77777777777777","9","100"
"4505","7","25","100","3","10","10","24","5","5","10","17280","0","998.3627450980392","144.6764705882353","51.61764705882353","51.61764705882353","7.873523226325232","126.8","10","102"
"4506","7","25","100","3","10","10","24","5","5","10","17279","1432.11","1432.11","149.68","73.07","73.07","10.77510943912449","132.9090909090909","11","100"
"4510","7","25","100","3","10","10","24","5","5","10","17279","1351.71","1351.71","150.88","70.04","70.04","10.756312997347477","125.66666666666667","9","100"
"4508","7","25","100","3","10","10","24","5","5","10","17280","0","1013.08","145.35","51.92","52.67","8.35529896907217","121.25","8","100"
"4507","7","25","100","3","10","10","24","5","5","10","17280","0","1130.66","142.86","58.53","58.53","9.4688622754491","119.28571428571429","14","100"
"4509","7","25","100","3","10","10","24","5","5","10","17280","0","1076.75","143.13","55.39","55.32","8.932315233785824","120.54545454545455","11","100"
"4511","7","25","100","3","10","10","24","5","5","50","17279","1230.8529411764705","1230.8529411764705","149.97058823529412","62.78431372549019","62.78431372549019","9.67651683314835","127.2","5","102"
"4512","7","25","100","3","10","10","24","5","5","50","17280","0","1080.3232323232323","144.11111111111111","55.78787878787879","55.333333333333336","8.353014682911587","129.33333333333334","12","99"
"4513","7","25","100","3","10","10","24","5","5","50","17280","0","923.6862745098039","148","47.490196078431374","47.490196078431374","7.718826806488611","119.66666666666667","9","102"
"4514","7","25","100","3","10","10","24","5","5","50","17280","0","1016.1153846153846","140.41346153846155","52.10576923076923","52.10576923076923","9.162447111049458","110.9","10","104"
"4515","7","25","100","3","10","10","24","5","5","50","17279","1439.2574257425742","1440.2970297029703","145.17821782178217","74.12871287128714","74.08910891089108","10.590419336051253","136","10","101"
"4516","7","25","100","3","10","10","24","5","5","50","17280","0","1003.73","144.85","51.05","51.73","9.208532110091742","109","7","100"
"4518","7","25","100","3","10","10","24","5","5","50","17280","0","959.2352941176471","143.61764705882354","49.53921568627451","50.049019607843135","7.338412086145935","130.71428571428572","7","102"
"4517","7","25","100","3","10","10","24","5","5","50","17280","0","1066.74","147.34","54.17","54.35","9.117435897435898","117","10","100"
"4519","7","25","100","3","10","10","24","5","5","50","17279","1392.881188118812","1392.881188118812","146.85148514851485","70.75247524752476","70.75247524752476","9.236612653307768","150.8","10","101"
"4523","7","25","100","3","10","10","24","10","1","10","17279","1685.66","1685.66","143.6","86.52","86.52","11.897026907807675","141.6875","16","100"
"4520","7","25","100","3","10","10","24","5","5","50","17280","0","1044.862745098039","143.50980392156862","53.705882352941174","53.705882352941174","7.711164170465237","135.5","10","102"
"4522","7","25","100","3","10","10","24","10","1","10","17280","0","1297.32","132.31","66.16","66.16","10.489173098125692","123.68181818181819","22","100"
"4521","7","25","100","3","10","10","24","10","1","10","17280","0","1250.26","132.24","64.58","64.58","10.587267128560432","118.0909090909091","22","100"
"4524","7","25","100","3","10","10","24","10","1","10","17279","1575.960396039604","1575.960396039604","145.23762376237624","80.58415841584159","80.58415841584159","11.199718550535257","140.71428571428572","14","101"
"4525","7","25","100","3","10","10","24","10","1","10","17280","0","1286.357142857143","134.91836734693877","65.71428571428571","65.72448979591837","10.715583923838373","120.04545454545455","22","98"
"4526","7","25","100","3","10","10","24","10","1","10","17280","0","1236.28","134.74","63.96","63.96","10.373058733790996","119.18181818181819","22","100"
"4527","7","25","100","3","10","10","24","10","1","10","17280","0","1163.08","138.01","59.56","59.62","9.255278514588861","125.66666666666667","18","100"
"4528","7","25","100","3","10","10","24","10","1","10","17279","1597.2525252525252","1598.0707070707072","145.0909090909091","82.22222222222223","82.18181818181819","11.716060902277912","136.4","15","99"
"4529","7","25","100","3","10","10","24","10","1","10","17280","0","1209","136.49","62.55","62.15","10.123205741626798","119.42857142857143","21","100"
"4530","7","25","100","3","10","10","24","10","1","10","17280","0","1200.029702970297","135.07920792079207","61.28712871287129","61.28712871287129","10.260840294127132","116.95238095238095","21","101"
"4531","7","25","100","3","10","10","24","10","1","50","17280","0","1250.5392156862745","132.99019607843138","63.90196078431372","63.90196078431372","10.013604907203526","124.66666666666667","24","102"
"4532","7","25","100","3","10","10","24","10","1","50","17279","1668.7714285714285","1677.2666666666667","135.11428571428573","86.16190476190476","85.71428571428571","11.909585798816567","140.83333333333334","18","105"
"4536","7","25","100","3","10","10","24","10","1","50","17279","1628.4313725490197","1628.4313725490197","141.6764705882353","83.56862745098039","83.56862745098039","11.89256088455205","136.92857142857142","14","102"
"4533","7","25","100","3","10","10","24","10","1","50","17280","0","1197.7058823529412","131.64705882352942","60.71568627450981","61.11764705882353","9.541662947424797","125.52380952380952","21","102"
"4534","7","25","100","3","10","10","24","10","1","50","17280","0","1251.7821782178219","132.3861386138614","64.48514851485149","64.43564356435644","10.220443769616578","122.47826086956522","23","101"
"4535","7","25","100","3","10","10","24","10","1","50","17280","0","1292.18","129.58","66.45","66.4","10.285630896226415","125.62962962962963","27","100"
"4537","7","25","100","3","10","10","24","10","1","50","17279","1493.450980392157","1493.450980392157","145.36274509803923","76.5","76.5","11.235994836806196","132.91666666666666","12","102"
"4538","7","25","100","3","10","10","24","10","1","50","17280","0","1218.8942307692307","128.76923076923077","62.50961538461539","62.50961538461539","9.626173052611106","126.56","25","104"
"4540","7","25","100","3","10","10","24","10","1","50","17280","0","1135.8118811881188","137.65346534653466","58.26732673267327","58.26732673267327","9.022804663643937","125.88235294117646","17","101"
"4539","7","25","100","3","10","10","24","10","1","50","17280","0","1272.5050505050506","131.02020202020202","65.8080808080808","65.61616161616162","10.643233945341676","119.56","25","99"
"4541","7","25","100","3","10","10","24","10","5","10","17279","1751.07","1751.07","142.09","90.14","90.14","11.90192013593883","147.125","16","100"
"4542","7","25","100","3","10","10","24","10","5","10","17280","0","1320.61","128.31","67.46","67.46","10.998033311979503","120.07692307692308","26","100"
"4543","7","25","100","3","10","10","24","10","5","10","17280","0","1271.141414141414","134.86868686868686","65.76767676767676","65.53535353535354","10.530009883243714","120.6","20","99"
"4544","7","25","100","3","10","10","24","10","5","10","17280","0","1319.89","131.83","67.56","67.56","11.104860841423948","118.84615384615384","26","100"
"4545","7","25","100","3","10","10","24","10","5","10","17279","1598.1010101010102","1598.5656565656566","146.36363636363637","82.27272727272727","82.24242424242425","11.7218379949819","136.375","16","99"
"4549","7","25","100","3","10","10","24","10","5","10","17279","1617.45","1617.45","145.78","82.44","82.44","11.614049784585925","139.26666666666668","15","100"
"4546","7","25","100","3","10","10","24","10","5","10","17280","0","1201.02","137.22","61.43","61.43","10.211682419659732","117.55555555555556","18","100"
"4547","7","25","100","3","10","10","24","10","5","10","17280","0","1183.49","138.42","60.82","60.67","9.503934911242602","124.52631578947368","19","100"
"4548","7","25","100","3","10","10","24","10","5","10","17280","0","1268.7070707070707","133.03030303030303","65.38383838383838","64.43434343434343","10.3123100927979","123","25","99"
"4550","7","25","100","3","10","10","24","10","5","10","17279","1683.28","1683.28","142.88","86.17","86.17","12.53256398324802","134.3125","16","100"
"4551","7","25","100","3","10","10","24","10","5","50","17280","0","1304.47","130.13","66.75","66.51","10.422419303291786","125.16","25","100"
"4552","7","25","100","3","10","10","24","10","5","50","17280","0","1264.44","134.22","65.01","65.01","10.532179436284238","119.95238095238095","21","100"
"4553","7","25","100","3","10","10","24","10","5","50","17280","0","1240.504854368932","130.85436893203882","63.067961165048544","63.067961165048544","10.031668744539445","123.625","24","103"
"4554","7","25","100","3","10","10","24","10","5","50","17279","1596.8725490196077","1596.8725490196077","141.91176470588235","81.5","81.5","11.431749791639252","139.6875","16","102"
"4555","7","25","100","3","10","10","24","10","5","50","17280","0","1241.5","133.0392156862745","63.35294117647059","63.35294117647059","10.393074581430744","119.45454545454545","22","102"
"4556","7","25","100","3","10","10","24","10","5","50","17280","0","1225.4851485148515","133.5148514851485","63.148514851485146","63.0990099009901","10.14894532931554","120.75","24","101"
"4557","7","25","100","3","10","10","24","10","5","50","17280","0","1179.8415841584158","136.12871287128712","60.07920792079208","60.148514851485146","9.410054412201566","125.38095238095238","21","101"
"4558","7","25","100","3","10","10","24","10","5","50","17279","1707.078431372549","1707.078431372549","139.4607843137255","87.62745098039215","87.62745098039215","13.179394634733216","129.52631578947367","19","102"
"4562","7","25","100","3","10","50","24","5","1","10","17279","1300.09","1300.09","152.46","66.78","66.78","11.249233621755252","115.57142857142857","7","100"
"4559","7","25","100","3","10","10","24","10","5","50","17280","0","1180.5544554455446","134.46534653465346","60.98019801980198","60.76237623762376","9.465278486611544","124.71428571428571","21","101"
"4561","7","25","100","3","10","50","24","5","1","10","17280","0","1083.7422680412371","145.88659793814432","55.41237113402062","55.855670103092784","8.540752976020956","126.7","10","97"
"4560","7","25","100","3","10","10","24","10","5","50","17280","0","1297.5882352941176","125.73529411764706","66.49019607843137","66.77450980392157","10.569528164622737","122.63333333333334","30","102"
"4563","7","25","100","3","10","50","24","5","1","10","17279","1287.7113402061855","1278.701030927835","155.1340206185567","65.3917525773196","65.90721649484536","9.381518935640752","136.3","10","97"
"4564","7","25","100","3","10","50","24","5","1","10","17280","0","1063.6666666666667","145.21212121212122","54.484848484848484","54.55555555555556","8.114431023521933","131.08333333333334","12","99"
"4565","7","25","100","3","10","50","24","5","1","10","17280","0","1128.4242424242425","145.21212121212122","57.535353535353536","57.74747474747475","8.939980793854035","126.22222222222223","9","99"
"4566","7","25","100","3","10","50","24","5","1","10","17280","0","1052.795918367347","145.3265306122449","54.44897959183673","54.744897959183675","8.515261104441775","123.63636363636364","11","98"
"4567","7","25","100","3","10","50","24","5","1","10","17279","1207.979381443299","1177.4123711340205","156.1958762886598","60.58762886597938","62.1958762886598","8.762138575881085","134.375","8","97"
"4568","7","25","100","3","10","50","24","5","1","10","17280","0","981.3673469387755","151.21428571428572","50.5","50.755102040816325","8.547142372388386","114.81818181818181","11","98"
"4570","7","25","100","3","10","50","24","5","1","10","17280","0","1029.6020408163265","150.71428571428572","52.19387755102041","52.13265306122449","8.236816326530613","125","10","98"
"4571","7","25","100","3","10","50","24","5","1","50","17279","1306.7326732673268","1312.6534653465346","148.41584158415841","67.58415841584159","67.27722772277228","10.22846856114183","128.33333333333334","9","101"
"4569","7","25","100","3","10","50","24","5","1","10","17280","0","1129.97","142.1","57.84","57.67","8.712698695136421","129.69230769230768","13","100"
"4574","7","25","100","3","10","50","24","5","1","50","17279","1562.4343434343434","1562.5050505050506","147.0909090909091","80.5050505050505","80.51515151515152","11.10785580927761","140.66666666666666","12","99"
"4572","7","25","100","3","10","50","24","5","1","50","17280","0","1059.3333333333333","140.66666666666666","54.049019607843135","54.22549019607843","8.659400544959126","122.33333333333333","9","102"
"4573","7","25","100","3","10","50","24","5","1","50","17280","0","1009.2376237623762","144.1089108910891","51.92079207920792","52.10891089108911","8.577090286932375","117.66666666666667","9","101"
"4575","7","25","100","3","10","50","24","5","1","50","17280","0","1070.52","144.98","54.9","54.86","8.198730853391687","130.57142857142858","14","100"
"4576","7","25","100","3","10","50","24","5","1","50","17279","1261.17","1253.57","150.46","64.3","64.75","10.018541458541458","125.125","8","100"
"4577","7","25","100","3","10","50","24","5","1","50","17280","0","1020.070707070707","145.86868686868686","52.35353535353536","51.57575757575758","8.885633336852854","114.8","10","99"
"4578","7","25","100","3","10","50","24","5","1","50","17280","0","1123.86","142.64","57.07","57.17","9.524237288135593","118","13","100"
"4579","7","25","100","3","10","50","24","5","1","50","17280","0","1033.990099009901","144.0990099009901","52.663366336633665","52.18811881188119","8.052882391042846","128.4","10","101"
"4580","7","25","100","3","10","50","24","5","1","50","17279","1319.87","1319.87","152.22","67.71","67.71","10.382458210422815","127.125","8","100"
"4581","7","25","100","3","10","50","24","5","5","10","17280","0","1125.8556701030927","147.44329896907217","58.27835051546392","58.2680412371134","9.360855911665926","120.27272727272727","11","97"
"4582","7","25","100","3","10","50","24","5","5","10","17280","0","1070.29","143.39","54.95","54.91","8.978823529411766","118.6","10","100"
"4584","7","25","100","3","10","50","24","5","5","10","17279","1324.7171717171718","1326.2222222222222","152.76767676767676","68.66666666666667","68.57575757575758","8.766341412233764","151.28571428571428","7","99"
"4583","7","25","100","3","10","50","24","5","5","10","17280","0","1085.0891089108911","141.3960396039604","55.65346534653465","55.722772277227726","8.981173963897511","120.81818181818181","11","101"
"4587","7","25","100","3","10","50","24","5","5","10","17279","1101.8877551020407","1097.6836734693877","157.53061224489795","56.275510204081634","56.43877551020408","8.265690312269484","132.8","5","98"
"4585","7","25","100","3","10","50","24","5","5","10","17280","0","964.4591836734694","152.24489795918367","48.785714285714285","49.02040816326531","8.348440674971288","115.5","10","98"
"4586","7","25","100","3","10","50","24","5","5","10","17280","0","1048.4040404040404","145.7979797979798","53.323232323232325","53.22222222222222","8.190656565656566","128","11","99"
"4588","7","25","100","3","10","50","24","5","5","10","17280","0","1021.9157894736842","150.69473684210527","52.2","52.578947368421055","8.371182053494392","122","10","95"
"4589","7","25","100","3","10","50","24","5","5","10","17279","1343.8367346938776","1331.857142857143","151.1734693877551","68.04081632653062","68.54081632653062","10.459611069558719","127.33333333333333","9","98"
"4590","7","25","100","3","10","50","24","5","5","10","17280","0","973.9896907216495","151.89690721649484","50.20618556701031","50.22680412371134","7.435035807035493","131","8","97"
"4591","7","25","100","3","10","50","24","5","5","50","17280","0","1107.5959595959596","146.73737373737373","57.03030303030303","57.101010101010104","9.01817583682869","122.81818181818181","11","99"
"4592","7","25","100","3","10","50","24","5","5","50","17280","0","1126.12","138.31","57.91","57.74","8.740668740279936","128.6","15","100"
"4593","7","25","100","3","10","50","24","5","5","50","17279","1463.3960396039604","1463.3960396039604","146.34653465346534","75.0990099009901","75.0990099009901","12.012952563913107","121.81818181818181","11","101"
"4594","7","25","100","3","10","50","24","5","5","50","17280","0","1013.929292929293","146.7979797979798","52.111111111111114","52.474747474747474","8.321389399040916","121.84615384615384","13","99"
"4595","7","25","100","3","10","50","24","5","5","50","17280","0","943.3434343434343","150.41414141414143","48.02020202020202","48.45454545454545","7.039876375697269","134","6","99"
